citedby,persNo,pubID,title,year
3,52715,85021746940,Metal-free direct alkylation of unfunctionalized allylic/benzylic sp<sup>3</sup> C-H bonds: Via photoredox induced radical cation deprotonation,2017
2,52715,85021647242,"Reaction discovery using acetylene gas as the chemical feedstock accelerated by the ""stop-flow"" micro-tubing reactor system",2017
3,52715,85015995738,"Tandem 1,6-addition/cyclization/vinylcyclopropane rearrangement at low temperature under metal-free conditions: an approach to spiro[4.5]cyclohexadienones",2017
28,52715,84946771610,"1,6-Conjugated Addition-Mediated [2+1] Annulation: Approach to Spiro[2.5]octa-4,7-dien-6-one",2015
0,52715,85030087920,Photoinduced Nickel-Catalyzed Chemo- and Regioselective Hydroalkylation of Internal Alkynes with Ether and Amide ?-Hetero C(sp<sup>3</sup>)-H Bonds,2017
3,52715,85021746940,Metal-free direct alkylation of unfunctionalized allylic/benzylic sp<sup>3</sup> C-H bonds: Via photoredox induced radical cation deprotonation,2017
2,52715,85021647242,"Reaction discovery using acetylene gas as the chemical feedstock accelerated by the ""stop-flow"" micro-tubing reactor system",2017
3,52715,85015995738,"Tandem 1,6-addition/cyclization/vinylcyclopropane rearrangement at low temperature under metal-free conditions: an approach to spiro[4.5]cyclohexadienones",2017
6,52715,84981225200,Reaction screening in continuous flow reactors,2016
1,52715,84989229327,A binary catalyst system of a cationic Ru-CNC pincer complex with an alkali metal salt for selective hydroboration of carbon dioxide,2016
28,52715,84946771610,"1,6-Conjugated Addition-Mediated [2+1] Annulation: Approach to Spiro[2.5]octa-4,7-dien-6-one",2015
0,3073,85026445927,Efficient photodegradation of chlorophenols by BiOBr/NaBiO<inf>3</inf>heterojunctioned composites under visible light,2018
0,3073,85026286086,Minimalistic Liquid-Assisted Route to Highly Crystalline ?-Zirconium Phosphate,2017
1,3073,85016437351,Investigation into bulk liquid membranes for removal of chromium(VI) from simulated wastewater,2017
0,3073,85010682293,Synthesis of 5-Phenylthiazolamines by Using Thiourea as an ?-Bromination Shuttle,2017
0,3073,85010644367,"Switching of Regioselectivity in a Perfluorohexyl Iodide Mediated Synthesis of Phenylimidazo[1,2-a]pyridines",2017
0,3073,85026367279,Influence of the halide and exposed facets on the visible-light photoactivity of bismuth oxyhalides for selective aerobic oxidation of primary amines,2017
1,3073,85008970116,Enhanced p-cresol photodegradation over BiOBr/Bi<inf>2</inf>O<inf>3</inf>in the presence of rhodamine B,2017
1,3073,84992038051,Visible light photocatalytic degradation of herbicide (Atrazine) using surface plasmon resonance induced in mesoporous Ag-WO<inf>3</inf>/SBA-15 composite,2016
3,3073,84990946202,"Synthesis of Disubstituted 3-Phenylimidazo[1,2-a]pyridines via a 2-Aminopyridine/CBrCl<inf>3</inf> ?-Bromination Shuttle",2016
0,3073,84969389447,Dehydrogenation of Alcohols over Alumina-Supported Silver Catalysts: The Role of Oxygen in Hydrogen Formation,2016
7,3073,84955260304,"2-Aminopyridines as an ?-Bromination Shuttle in a Transition Metal-Free One-Pot Synthesis of Imidazo[1,2-a]pyridines",2016
2,3073,84973131079,"Chemoselective transfer hydrogenation of ?,?-unsaturated carbonyl compounds using potassium formate over amine-grafted Ru/AlO(OH) catalysts",2016
2,3073,84953366772,Bismuth oxyiodide heterojunctions in photocatalytic degradation of phenolic molecules,2015
6,3073,84945299030,Influence of facets and heterojunctions in photoactive bismuth oxyiodide,2015
6,3073,84931267697,Self-coupling of benzylamines over a highly active and selective supported copper catalyst to produce N-substituted amines by the borrowing hydrogen method,2015
6,3073,85027943191,"Solvent-free synthesis of 4H-Pyrido[1,2-a]pyrimidin-4-ones catalyzed by BiCl<inf>3</inf>: A green route to a privileged backbone",2015
7,3073,85027940008,"Cobalt(II)-catalyzed electrophilic alkynylation of 1,3-dicarbonyl compounds to form polysubstituted furans via ?-? Activation",2015
15,3073,84922121645,Post-synthesized zirconium-containing Beta zeolite in Meerwein-Ponndorf-Verley reduction: Pros and cons,2015
12,3073,84905000550,Highly efficient transfer hydrogenation of aldehydes and ketones using potassium formate over AlO(OH)-entrapped ruthenium catalysts,2014
46,3073,84896364761,Zirconium-Beta zeolite as a robust catalyst for the transformation of levulinic acid to ?-valerolactone via Meerwein-Ponndorf-Verley reduction,2014
5,3073,84892602122,Protodecarboxylation of carboxylic acids over heterogeneous silver catalysts,2014
3,3073,84903254935,Advances in Sorbents and Photocatalytic Materials for Water Remediation,2013
12,3073,84871658903,Core-Shell Composite as the Racemization Catalyst in the Dynamic Kinetic Resolution of Secondary Alcohols,2013
6,3073,84869499155,Phosphonium ionic liquids as highly thermal stable and efficient phase transfer catalysts for solid-liquid Halex reactions,2012
54,3073,84863723399,"N-alkylation of amines with alcohols over alumina-entrapped Ag catalysts using the ""borrowing hydrogen"" methodology",2012
32,3073,84862556152,Mesoporous Zr-SBA-15 as a green solid acid catalyst for the Prins reaction,2012
31,3073,80655147153,Potassium phosphate as a solid base catalyst for the catalytic transfer hydrogenation of aldehydes and ketones,2011
10,3073,80055002554,A heterogeneous Pd-Bi/C catalyst in the synthesis of l-lyxose and l-ribose from naturally occurring d-sugars,2011
18,3073,79954579668,Acidity and porosity modulation of MWW type zeolites for Nopol production by Prins condensation,2011
14,3073,79955069331,KF on ?-alumina: An efficient catalyst for the aldol condensation to pseudoionones,2011
4,3073,80051821877,Effects of Acidity and Pore Size Constraints on Supported Niobium Oxide Catalysts for the Selective Formation of Glycerol Monolaurate,2011
21,3073,79551717807,On the synergistic catalytic properties of bimetallic mesoporous materials containing aluminum and zirconium: The prins cyclisation of citronellal,2011
29,3073,75249089268,A wall-coated catalytic capillary microreactor for the direct formation of hydrogen peroxide,2010
0,3073,84889413740,"Dynamic Kinetic Resolution for the Synthesis of Esters, Amides and Acids Using Lipases",2009
29,3073,70349854600,Water corrodes copper,2009
6,3073,70349316874,Fischer indole synthesis over hydrous zirconia-supported niobium oxide,2009
24,3073,67749118069,Effect of hydrothermal treatment and silica on thermal stability and oxygen storage capacity of ceria-zirconia,2009
18,3073,60849135439,Zr-zeolite beta: A new heterogeneous catalyst system for the highly selective cascade transformation of citral to (±)-menthol,2009
20,3073,52649180980,Synergy between Br¿nsted acid sites and Lewis acid sites,2008
28,3073,67749112526,Structural and morphological control in the preparation of high surface area zirconia,2008
6,3073,51649098833,Enhanced asymmetric reduction of ethyl 3-oxobutyrate by baker's yeast via substrate feeding and enzyme inhibition,2008
24,3073,34247214442,A tandem cyclization and hydrogenation of (±)-citronellal to menthol over bifunctional Ni/Zr-beta and mixed Zr-beta and Ni/MCM-41,2007
17,3073,34249053440,Potassium phosphate as a high-performance solid base in phase-transfer-catalyzed alkylation reactions,2007
18,3073,33846262817,Stereoselective cascade hydrogenation of 4-tert-butylphenol and p-cresol over Zr-zeolite beta-supported rhodium,2007
51,3073,33846216023,Dynamic kinetic resolution of secondary alcohols combining enzyme-catalyzed iransesterification and zeolite-catalyzed racemization,2007
69,3073,33748507800,Meerwein-Ponndorf-Verley reduction over heterogeneous catalysts,2006
52,3073,33744830557,"Selective Meerwein-Ponndorf-Verley reduction of ?, ?-unsaturated aldehydes over Zr-zeolite beta",2006
39,3073,33745024314,Highly ordered mesoporous MSU-S<inf>BEA</inf>/zeolite Beta composite material,2006
19,3073,32644473164,Domino-cyclisation and hydrogenation of citronellal to menthol over bifunctional Ni/Zr-Beta and Zr-beta/Ni-MCM-41 catalysts,2006
46,3073,13444310840,Cyclisation of citronellal over zirconium zeolite beta - A highly diastereoselective catalyst to (±)-isopulegol,2005
63,3073,5644245151,Zirconia catalysts in meerwein-ponndorf-verley reduction of citral,2004
14,3073,5644293379,Process intensification with biocatalysts: Dynamic kinetic resolution and fluorous phase switch with continuous extraction,2004
25,3073,4644230060,Isomerisation of ?-pinene oxide over B<inf>2</inf>O <inf>3</inf>/SiO<inf>2</inf> and Al-MSU catalysts,2004
19,3073,3843075199,Liquid-phase Oppenauer oxidation of primary allylic and benzylic alcohols to corresponding aldehydes by solid zirconia catalysts,2004
105,3073,4344629645,Chemo- and regioselective Meerwein-Ponndorf-Verley and Oppenauer reactions catalyzed by Al-free Zr-zeolite beta,2004
56,3073,345376950,Effect of Er:YAG laser and organic matrix on porosity changes in human enamel,2004
31,3073,242609851,Al-free Zr-zeolite beta as a regioselective catalyst in the Meerwein-Ponndorf-Verley reaction,2003
72,3073,42133347,Supported zirconium propoxide - A versatile heterogeneous catalyst for the Meerwein-Ponndorf-Verley reduction,2003
18,3073,41971452,Structure and properties of Al-MSU-S mesoporous catalysts: Structure modification with increasing Al content,2003
18,3073,1642395511,Effect of Al content on the assembly of Al-MSU-S mesostructures: Zeolite seed structure change from zeolite LZY to LTA with increasing Al content,2003
13,3073,36609283,Liquid-phase regioselective benzylation of bromobenzene and other aromatics over microporous zeolites,2002
25,3073,37170589,"Catalysts from MCM-41: Framework modification, pore size engineering, and organic-inorganic hybrid materials",2002
67,3073,57249116809,Hydrous zirconia as a selective catalyst for the Meerwein-Ponndorf-Verley reduction of cinnamaldehyde,2002
66,3073,35801977,Room temperature synthesis of diphenylmethane over MCM-41 supported AlCl<inf>3</inf> and other Lewis acids,2001
7,3073,34825365,"Solid acid catalysts for the efficient synthesis of 2-(2,4-difluorophenyl) propane",2001
9,3073,17444441137,Surface properties of mesoporous catalytic supports,2001
70,3073,57249093675,Cyclisation of citronellal to isopulegol catalysed by hydrous zirconia and other solid acids,2001
45,3073,78899,Pore Size Engineering on MCM-41: Selectivity Tuning of Heterogenized AlCl3 for the Synthesis of Linear Alkyl Benzenes,2000
59,3073,34281434,High surface area zirconia by digestion of zirconium propoxide at different pH,2000
69,3073,33627541,The effect of digestion on the surface area and porosity of alumina,2000
101,3073,33627501,Organic-inorganic hybrid catalysts for acid- and base-catalyzed reactions,2000
69,3073,33613548,Base-functionalized MCM-41 as catalysts for the synthesis of monoglycerides,1999
87,3073,77228,An investigation into the preparation of high surface area zirconia,1999
93,3073,32670905,A comparison of post-synthesis alumination and sol-gel synthesis of MCM-41 with high framework aluminum content,1999
10,3073,32691021,Acidity of high-surface-area zirconia prepared from different precipitants,1999
3,3073,27944474527,Hydrogen Spillover Enhanced Acidity of Aluminium-substituted MCM-41 Platinum Bifunctional Catalysts,1999
111,3073,217497,Ti-containing MCM-41 catalysts for liquid phase oxidation of cyclohexene with aqueous H<inf>2</inf>O<inf>2</inf> and tert-butyl hydroperoxide,1998
61,3073,32526311,Propylene epoxidation with hydrogen peroxide catalyzed by molecular sieves containing framework titanium,1998
9,3073,32006571,Temperature programmed decomposition (TPDE) of [Mo(CO)<inf>6</inf>] on metal oxide supports: A novel tool to elucidate surface acidity and surface-mediated reactions,1998
